b2990	chrI	-	stop_codon	3139962	3139964
b2990	chrI	-	exon	3139716	3139964
b1897	chrI	-	start_codon	1981587	1981590
b1897	chrI	-	CDS	1981587	1982384
b1897	chrI	-	stop_codon	1982385	1982387
b1897	chrI	-	exon	1981587	1982387
b1896	chrI	-	start_codon	1980188	1980191
b1896	chrI	-	CDS	1980188	1981609
b1896	chrI	-	stop_codon	1981610	1981612
b1896	chrI	-	exon	1980188	1981612
b1895	chrI	+	start_codon	1979753	1979756
b1895	chrI	+	CDS	1979753	1980178
b1895	chrI	+	stop_codon	1980179	1980181
b1895	chrI	+	exon	1979753	1980181
b1894	chrI	-	start_codon	1978940	1978943
b1894	chrI	-	CDS	1978940	1979212
b1894	chrI	-	stop_codon	1979213	1979215
b1894	chrI	-	exon	1978940	1979215
b1893	chrI	-	start_codon	1978518	1978521
b1893	chrI	-	CDS	1978518	1979018
b1893	chrI	-	stop_codon	1979019	1979021
b1893	chrI	-	exon	1978518	1979021
b1892	chrI	-	start_codon	1977847	1977850
b1892	chrI	-	CDS	1977847	1978194
b1892	chrI	-	stop_codon	1978195	1978197
b1892	chrI	-	exon	1977847	1978197
b1891	chrI	-	start_codon	1977266	1977269
b1891	chrI	-	CDS	1977266	1977841
b1891	chrI	-	stop_codon	1977842	1977844
b1891	chrI	-	exon	1977266	1977844
b1890	chrI	-	start_codon	1976252	1976255
b1890	chrI	-	CDS	1976252	1977136
b1890	chrI	-	stop_codon	1977137	1977139
b1890	chrI	-	exon	1976252	1977139
b3404	chrI	-	start_codon	3534516	3534519
b3404	chrI	-	CDS	3534516	3535865
b3404	chrI	-	stop_codon	3535866	3535868
b3404	chrI	-	exon	3534516	3535868
b3858	chrI	+	start_codon	4042069	4042072
b3858	chrI	+	CDS	4042069	4042335
b3858	chrI	+	stop_codon	4042336	4042338
b3858	chrI	+	exon	4042069	4042338
b3408	chrI	+	start_codon	3540163	3540166
b3408	chrI	+	CDS	3540163	3540387
b3408	chrI	+	stop_codon	3540388	3540390
b3408	chrI	+	exon	3540163	3540390
b4013	chrI	+	start_codon	4214280	4214283
b4013	chrI	+	CDS	4214280	4215206
b4013	chrI	+	stop_codon	4215207	4215209
b4013	chrI	+	exon	4214280	4215209
b1097	chrI	+	start_codon	1154112	1154115
b1097	chrI	+	CDS	1154112	1155131
b1097	chrI	+	stop_codon	1155132	1155134
b1097	chrI	+	exon	1154112	1155134
b1096	chrI	+	start_codon	1153300	1153303
b1096	chrI	+	CDS	1153300	1154106
b1096	chrI	+	stop_codon	1154107	1154109
b1096	chrI	+	exon	1153300	1154109
b1095	chrI	+	start_codon	1151939	1151942
b1095	chrI	+	CDS	1151939	1153177
b1095	chrI	+	stop_codon	1153178	1153180
b1095	chrI	+	exon	1151939	1153180
b1094	chrI	+	start_codon	1151615	1151618
b1094	chrI	+	CDS	1151615	1151848
b1094	chrI	+	stop_codon	1151849	1151851
b1094	chrI	+	exon	1151615	1151851
b1093	chrI	+	start_codon	1150670	1150673
b1093	chrI	+	CDS	1150670	1151401
b1093	chrI	+	stop_codon	1151402	1151404
b1093	chrI	+	exon	1150670	1151404
b1092	chrI	+	start_codon	1149728	1149731
b1092	chrI	+	CDS	1149728	1150654
b1092	chrI	+	stop_codon	1150655	1150657
b1092	chrI	+	exon	1149728	1150657
b1091	chrI	+	start_codon	1148759	1148762
b1091	chrI	+	CDS	1148759	1149709
b1091	chrI	+	stop_codon	1149710	1149712
b1091	chrI	+	exon	1148759	1149712
b1090	chrI	+	start_codon	1147621	1147624
b1090	chrI	+	CDS	1147621	1148688
b1090	chrI	+	stop_codon	1148689	1148691
b1090	chrI	+	exon	1147621	1148691
b1099	chrI	+	start_codon	1155762	1155765
b1099	chrI	+	CDS	1155762	1156763
b1099	chrI	+	stop_codon	1156764	1156766
b1099	chrI	+	exon	1155762	1156766
b1098	chrI	+	start_codon	1155124	1155127
b1098	chrI	+	CDS	1155124	1155762
b1098	chrI	+	stop_codon	1155763	1155765
b1098	chrI	+	exon	1155124	1155765
b3409	chrI	+	start_codon	3540407	3540410
b3409	chrI	+	CDS	3540407	3542725
b3409	chrI	+	stop_codon	3542726	3542728
b3409	chrI	+	exon	3540407	3542728
b3207	chrI	+	start_codon	3348452	3348455
b3207	chrI	+	CDS	3348452	3349081
b3207	chrI	+	stop_codon	3349082	3349084
b3207	chrI	+	exon	3348452	3349084
b2876	chrI	-	start_codon	3014287	3014290
b2876	chrI	-	CDS	3014287	3015054
b2876	chrI	-	stop_codon	3015055	3015057
b2876	chrI	-	exon	3014287	3015057
b1918	chrI	-	start_codon	1997811	1997814
b1918	chrI	-	CDS	1997811	1998476
b1918	chrI	-	stop_codon	1998477	1998479
b1918	chrI	-	exon	1997811	1998479
b2777	chrI	-	start_codon	2904747	2904750
b2777	chrI	-	CDS	2904747	2905415
b2777	chrI	-	stop_codon	2905416	2905418
b2777	chrI	-	exon	2904747	2905418
b2776	chrI	+	start_codon	2901896	2901899
b2776	chrI	+	CDS	2901896	2903371
b2776	chrI	+	stop_codon	2903372	2903374
b2776	chrI	+	exon	2901896	2903374
b2775	chrI	+	start_codon	2900592	2900595
b2775	chrI	+	CDS	2900592	2901866
b2775	chrI	+	stop_codon	2901867	2901869
b2775	chrI	+	exon	2900592	2901869
b1919	chrI	-	start_codon	1998494	1998497
b1919	chrI	-	CDS	1998494	1999477
b1919	chrI	-	stop_codon	1999478	1999480
b1919	chrI	-	exon	1998494	1999480
b2771	chrI	-	start_codon	2896533	2896536
b2771	chrI	-	CDS	2896533	2897867
b2771	chrI	-	stop_codon	2897868	2897870
b2771	chrI	-	exon	2896533	2897870
b2770	chrI	-	start_codon	2895776	2895779
b2770	chrI	-	CDS	2895776	2896552
b2770	chrI	-	stop_codon	2896553	2896555
b2770	chrI	-	exon	2895776	2896555
b3350	chrI	-	start_codon	3478802	3478805
b3350	chrI	-	CDS	3478802	3480604
b3350	chrI	-	stop_codon	3480605	3480607
b3350	chrI	-	exon	3478802	3480607
b2779	chrI	-	start_codon	2906643	2906646
b2779	chrI	-	CDS	2906643	2907938
b2779	chrI	-	stop_codon	2907939	2907941
b2779	chrI	-	exon	2906643	2907941
b2778	chrI	+	start_codon	2905711	2905714
b2778	chrI	+	CDS	2905711	2906580
b2778	chrI	+	stop_codon	2906581	2906583
b2778	chrI	+	exon	2905711	2906583
b1273	chrI	-	start_codon	1330417	1330420
b1273	chrI	-	CDS	1330417	1330665
b1273	chrI	-	stop_codon	1330666	1330668
b1273	chrI	-	exon	1330417	1330668
b1272	chrI	+	start_codon	1329332	1329335
b1272	chrI	+	CDS	1329332	1330378
b1272	chrI	+	stop_codon	1330379	1330381
b1272	chrI	+	exon	1329332	1330381
b1271	chrI	-	start_codon	1328354	1328357
b1271	chrI	-	CDS	1328354	1329109
b1271	chrI	-	stop_codon	1329110	1329112
b1271	chrI	-	exon	1328354	1329112
b1270	chrI	-	start_codon	1327767	1327770
b1270	chrI	-	CDS	1327767	1328354
b1270	chrI	-	stop_codon	1328355	1328357
b1270	chrI	-	exon	1327767	1328357
b1277	chrI	-	start_codon	1338570	1338573
b1277	chrI	-	CDS	1338570	1339157
b1277	chrI	-	stop_codon	1339158	1339160
b1277	chrI	-	exon	1338570	1339160
b1276	chrI	+	start_codon	1335831	1335834
b1276	chrI	+	CDS	1335831	1338503
b1276	chrI	+	stop_codon	1338504	1338506
b1276	chrI	+	exon	1335831	1338506
b1275	chrI	+	start_codon	1333855	1333858
b1275	chrI	+	CDS	1333855	1334826
b1275	chrI	+	stop_codon	1334827	1334829
b1275	chrI	+	exon	1333855	1334829
b1274	chrI	+	start_codon	1331048	1331051
b1274	chrI	+	CDS	1331048	1333642
b1274	chrI	+	stop_codon	1333643	1333645
b1274	chrI	+	exon	1331048	1333645
b1279	chrI	+	start_codon	1340243	1340246
b1279	chrI	+	CDS	1340243	1340548
b1279	chrI	+	stop_codon	1340549	1340551
b1279	chrI	+	exon	1340243	1340551
b1278	chrI	+	start_codon	1339330	1339333
b1278	chrI	+	CDS	1339330	1340091
b1278	chrI	+	stop_codon	1340092	1340094
b1278	chrI	+	exon	1339330	1340094
b4359	chrI	-	start_codon	4597150	4597153
b4359	chrI	-	CDS	4597150	4599438
b4359	chrI	-	stop_codon	4599439	4599441
b4359	chrI	-	exon	4597150	4599441
b3458	chrI	-	start_codon	3596451	3596454
b3458	chrI	-	CDS	3596451	3597557
b3458	chrI	-	stop_codon	3597558	3597560
b3458	chrI	-	exon	3596451	3597560
b3351	chrI	-	start_codon	3480607	3480610
b3351	chrI	-	CDS	3480607	3481158
b3351	chrI	-	stop_codon	3481159	3481161
b3351	chrI	-	exon	3480607	3481161
b4352	chrI	-	start_codon	4587909	4587912
b4352	chrI	-	CDS	4587909	4588862
b4352	chrI	-	stop_codon	4588863	4588865
b4352	chrI	-	exon	4587909	4588865
b4351	chrI	+	start_codon	4586949	4586952
b4351	chrI	+	CDS	4586949	4587860
b4351	chrI	+	stop_codon	4587861	4587863
b4351	chrI	+	exon	4586949	4587863
b4350	chrI	-	start_codon	4583249	4583252
b4350	chrI	-	CDS	4583249	4586758
b4350	chrI	-	stop_codon	4586759	4586761
b4350	chrI	-	exon	4583249	4586761
b4357	chrI	-	start_codon	4594937	4594940
b4357	chrI	-	CDS	4594937	4595848
b4357	chrI	-	stop_codon	4595849	4595851
b4357	chrI	-	exon	4594937	4595851
b1859	chrI	+	start_codon	1943414	1943417
b1859	chrI	+	CDS	1943414	1944196
b1859	chrI	+	stop_codon	1944197	1944199
b1859	chrI	+	exon	1943414	1944199
b4355	chrI	+	start_codon	4591657	4591660
b4355	chrI	+	CDS	4591657	4593309
b4355	chrI	+	stop_codon	4593310	4593312
b4355	chrI	+	exon	4591657	4593312
b4354	chrI	-	start_codon	4589129	4589132
b4354	chrI	-	CDS	4589129	4591276
b4354	chrI	-	stop_codon	4591277	4591279
b4354	chrI	-	exon	4589129	4591279
b1858	chrI	+	start_codon	1942662	1942665
b1858	chrI	+	CDS	1942662	1943414
b1858	chrI	+	stop_codon	1943415	1943417
b1858	chrI	+	exon	1942662	1943417
b1916	chrI	-	start_codon	1996110	1996113
b1916	chrI	-	CDS	1996110	1996829
b1916	chrI	-	stop_codon	1996830	1996832
b1916	chrI	-	exon	1996110	1996832
b1917	chrI	-	start_codon	1997062	1997065
b1917	chrI	-	CDS	1997062	1997811
b1917	chrI	-	stop_codon	1997812	1997814
b1917	chrI	-	exon	1997062	1997814
b0708	chrI	+	start_codon	739507	739510
b0708	chrI	+	CDS	739507	740922
b0708	chrI	+	stop_codon	740923	740925
b0708	chrI	+	exon	739507	740925
b0709	chrI	-	start_codon	741075	741078
b0709	chrI	-	CDS	741075	742553
b0709	chrI	-	stop_codon	742554	742556
b0709	chrI	-	exon	741075	742556
b1653	chrI	+	start_codon	1729087	1729090
b1653	chrI	+	CDS	1729087	1733700
b1653	chrI	+	stop_codon	1733701	1733703
b1653	chrI	+	exon	1729087	1733703
b1652	chrI	+	start_codon	1728347	1728350
b1652	chrI	+	CDS	1728347	1728991
b1652	chrI	+	stop_codon	1728992	1728994
b1652	chrI	+	exon	1728347	1728994
b1655	chrI	+	start_codon	1734435	1734438
b1655	chrI	+	CDS	1734435	1735247
b1655	chrI	+	stop_codon	1735248	1735250
b1655	chrI	+	exon	1734435	1735250
b1654	chrI	-	start_codon	1733754	1733757
b1654	chrI	-	CDS	1733754	1734098
b1654	chrI	-	stop_codon	1734099	1734101
b1654	chrI	-	exon	1733754	1734101
b0878	chrI	+	start_codon	919235	919238
b0878	chrI	+	CDS	919235	920347
b0878	chrI	+	stop_codon	920348	920350
b0878	chrI	+	exon	919235	920350
b0879	chrI	+	start_codon	920347	920350
b0879	chrI	+	CDS	920347	922290
b0879	chrI	+	stop_codon	922291	922293
b0879	chrI	+	exon	920347	922293
b0700	chrI	+	start_codon	729583	729586
b0700	chrI	+	CDS	729583	733773
b0700	chrI	+	stop_codon	733774	733776
b0700	chrI	+	exon	729583	733776
b0877	chrI	-	start_codon	918128	918131
b0877	chrI	-	CDS	918128	919117
b0877	chrI	-	stop_codon	919118	919120
b0877	chrI	-	exon	918128	919120
b0702	chrI	+	start_codon	733776	733779
b0702	chrI	+	CDS	733776	734099
b0702	chrI	+	stop_codon	734100	734102
b0702	chrI	+	exon	733776	734102
b0875	chrI	-	start_codon	915352	915355
b0875	chrI	-	CDS	915352	916044
b0875	chrI	-	stop_codon	916045	916047
b0875	chrI	-	exon	915352	916047
b0704	chrI	+	start_codon	735650	735653
b0704	chrI	+	CDS	735650	736216
b0704	chrI	+	stop_codon	736217	736219
b0704	chrI	+	exon	735650	736219
b0873	chrI	-	start_codon	912162	912165
b0873	chrI	-	CDS	912162	913811
b0873	chrI	-	stop_codon	913812	913814
b0873	chrI	-	exon	912162	913814
b0706	chrI	+	start_codon	738092	738095
b0706	chrI	+	CDS	738092	738850
b0706	chrI	+	stop_codon	738851	738853
b0706	chrI	+	exon	738092	738853
b0707	chrI	+	start_codon	739001	739004
b0707	chrI	+	CDS	739001	739507
b0707	chrI	+	stop_codon	739508	739510
b0707	chrI	+	exon	739001	739510
b4137	chrI	-	start_codon	4365018	4365021
b4137	chrI	-	CDS	4365018	4365353
b4137	chrI	-	stop_codon	4365354	4365356
b4137	chrI	-	exon	4365018	4365356
b1457	chrI	+	start_codon	1529922	1529925
b1457	chrI	+	CDS	1529922	1530401
b1457	chrI	+	stop_codon	1530402	1530404
b1457	chrI	+	exon	1529922	1530404
b4135	chrI	-	start_codon	4362733	4362736
b4135	chrI	-	CDS	4362733	4363305
b4135	chrI	-	stop_codon	4363306	4363308
b4135	chrI	-	exon	4362733	4363308
b3327	chrI	+	start_codon	3459817	3459820
b3327	chrI	+	CDS	3459817	3461010
b3327	chrI	+	stop_codon	3461011	3461013
b3327	chrI	+	exon	3459817	3461013
b4133	chrI	-	start_codon	4360396	4360399
b4133	chrI	-	CDS	4360396	4361931
b4133	chrI	-	stop_codon	4361932	4361934
b4133	chrI	-	exon	4360396	4361934
b4132	chrI	-	start_codon	4358697	4358700
b4132	chrI	-	CDS	4358697	4360028
b4132	chrI	-	stop_codon	4360029	4360031
b4132	chrI	-	exon	4358697	4360031
b4131	chrI	-	start_codon	4356470	4356473
b4131	chrI	-	CDS	4356470	4358614
b4131	chrI	-	stop_codon	4358615	4358617
b4131	chrI	-	exon	4356470	4358617
b4130	chrI	-	start_codon	4354954	4354957
b4130	chrI	-	CDS	4354954	4356408
b4130	chrI	-	stop_codon	4356409	4356411
b4130	chrI	-	exon	4354954	4356411
b2218	chrI	-	start_codon	2317027	2317030
b2218	chrI	-	CDS	2317027	2319873
b2218	chrI	-	stop_codon	2319874	2319876
b2218	chrI	-	exon	2317027	2319876
b4389	chrI	+	start_codon	4625912	4625915
b4389	chrI	+	CDS	4625912	4627291
b4389	chrI	+	stop_codon	4627292	4627294
b4389	chrI	+	exon	4625912	4627294
b1455	chrI	+	start_codon	1526940	1526943
b1455	chrI	+	CDS	1526940	1527149
b1455	chrI	+	stop_codon	1527150	1527152
b1455	chrI	+	exon	1526940	1527152
b4139	chrI	-	start_codon	4366891	4366894
b4139	chrI	-	CDS	4366891	4368324
b4139	chrI	-	stop_codon	4368325	4368327
b4139	chrI	-	exon	4366891	4368327
b4138	chrI	-	start_codon	4365472	4365475
b4138	chrI	-	CDS	4365472	4366770
b4138	chrI	-	stop_codon	4366771	4366773
b4138	chrI	-	exon	4365472	4366773
b1479	chrI	-	start_codon	1553972	1553975
b1479	chrI	-	CDS	1553972	1555666
b1479	chrI	-	stop_codon	1555667	1555669
b1479	chrI	-	exon	1553972	1555669
b1478	chrI	-	start_codon	1552828	1552831
b1478	chrI	-	CDS	1552828	1553835
b1478	chrI	-	stop_codon	1553836	1553838
b1478	chrI	-	exon	1552828	1553838
b2930	chrI	-	start_codon	3075217	3075220
b2930	chrI	-	CDS	3075217	3076179
